as_of,a,b,beta,adf_stat,adf_pvalue
2023-06-02,MSFT,CRM,0.62642958685485,-2.5269517674170645,0.10905361468210928
2023-06-02,MSFT,CSCO,0.5940257016141535,-0.6865327263978782,0.8502070947412854
2023-06-02,MSFT,QCOM,0.08487466325637533,-0.2531444143900051,0.9318833160033387
2023-06-02,GOOG,META,0.25478324262289076,-2.1144196545895038,0.23875605581148462
2023-06-02,GOOG,NVDA,0.11302361770991537,-1.935245667571925,0.31566634434629814
2023-06-02,GOOG,AMD,0.4140214576121387,-2.292902960429995,0.17426712565809532
2023-06-02,GOOG,INTC,0.5474300547376659,-1.8176198148731082,0.37174969527916146
2023-06-02,GOOG,ADBE,0.6043119826010481,-1.9596813545485572,0.30452626506658065
2023-06-02,GOOG,ORCL,0.02792331870271103,-1.715829453665738,0.42297567351904086
2023-06-02,GOOG,CRM,0.5295862695859102,-2.260249891594347,0.18510871145123375
2023-06-02,GOOG,CSCO,-0.16324011904927965,-1.732879802670562,0.41425636131479715
2023-06-02,GOOG,QCOM,0.4305807361605062,-1.013572393904603,0.7482819505691155
2023-06-02,META,NVDA,0.698597758671667,-2.067493553266229,0.2577848351074825
2023-06-02,META,AMD,1.1789466498778676,-2.356547099738256,0.15437797456988478
2023-06-02,META,INTC,0.7176025414134579,-0.22674339665075183,0.9352578896748582
2023-06-02,META,ADBE,1.2699768292396763,-1.0536759316847717,0.7331876827798026
2023-06-02,META,ORCL,1.010566327588654,-1.526686123682783,0.5202712289715189
2023-06-02,META,CRM,1.6778332000857785,-2.754130086608069,0.06513055636527024
2023-06-02,META,CSCO,1.265423329647126,-0.89633125102598,0.7891781882476325
2023-06-02,META,QCOM,0.26881370061511733,-0.09778844271647495,0.94965836812358
2023-06-02,NVDA,AMD,1.2578454203162484,-1.3468721007504099,0.6074650079945786
2023-06-02,NVDA,INTC,0.30350387390982425,0.8244124724095104,0.9920201842247806
2023-06-02,NVDA,ADBE,1.240155302176096,-0.24272825060755687,0.9332331618278766
2023-06-02,NVDA,ORCL,1.895991012570888,-2.0460759235034636,0.26674272831973417
2023-06-02,NVDA,CRM,1.7260870584431527,-1.3537587521939092,0.6042332221355702
2023-06-02,NVDA,CSCO,3.0749167510429465,-1.1561725702663677,0.6921595111988039
2023-06-02,NVDA,QCOM,-0.29006642503837227,0.21035850806376089,0.9728366233139336
2023-06-02,AMD,INTC,0.8307365616239974,-0.6258100822010793,0.8650427112875322
2023-06-02,AMD,ADBE,1.2573734708126307,-2.433684262328091,0.13245405386423126
2023-06-02,AMD,ORCL,0.641505002770312,-2.2215036687033742,0.19853363501845467
2023-06-02,AMD,CRM,1.1518397896508583,-2.7779924016280964,0.06148681154132624
2023-06-02,AMD,CSCO,1.0477251017636984,-1.7745428113626385,0.39317169870979896
2023-06-02,AMD,QCOM,0.7047831972979736,-0.9444519207551517,0.7729816707104419
2023-06-02,INTC,ADBE,0.8479875649716253,-2.8639231888791157,0.04970695798195239
2023-06-02,INTC,ORCL,-0.12913344304950425,-2.1730543060944503,0.21617011193579783
2023-06-02,INTC,CRM,0.44978282292404637,-2.13397086012655,0.2310759013181346
2023-06-02,INTC,CSCO,-0.24817757879841928,-2.2734622491982246,0.18066980055621246
2023-06-02,INTC,QCOM,0.8869370718563707,-2.178265361997707,0.21422822463457064
2023-06-02,ADBE,ORCL,0.2571489740443426,-2.4120351300294676,0.13836835479629217
2023-06-02,ADBE,CRM,0.5303672932937911,-2.7086089745238584,0.0725603513991962
2023-06-02,ADBE,CSCO,0.5032169178841868,-2.327713273557433,0.1631855887856401
2023-06-02,ADBE,QCOM,0.780962618408837,-1.4690195995249553,0.5487774704436782
2023-06-02,ORCL,CRM,0.5139503040476117,-1.1594478251081755,0.6907925919928357
2023-06-02,ORCL,CSCO,1.6750665435741305,-2.492674337791043,0.11726692728170818
2023-06-02,ORCL,QCOM,-0.3743008047121531,-1.0270792272930476,0.7432601107179434
2023-06-02,CRM,CSCO,0.5914388261184245,-1.2936986820644987,0.6320502207432162
2023-06-02,CRM,QCOM,0.272862010464885,-0.2692141689814416,0.9297527700744549
2023-06-02,CSCO,QCOM,-0.07218473361723357,-1.5624855858834998,0.5024057610487627
2023-07-05,AAPL,MSFT,0.7542394552433566,-3.1157697435826774,0.02540795536172144
2023-07-05,AAPL,GOOG,0.7565464971106388,-2.844864965319208,0.0521453883383347
2023-07-05,AAPL,META,0.2782633637512734,-2.6032047215988956,0.09233672397831472
2023-07-05,AAPL,NVDA,0.2072705997764635,-1.9031393408546944,0.3305857100065272
2023-07-05,AAPL,AMD,0.4211747448422239,-2.534800190803859,0.10723499187390328
2023-07-05,AAPL,INTC,0.47391006374179756,-1.5298571940803307,0.5186931260983824
2023-07-05,AAPL,ADBE,0.5192442919984959,-2.0356797496773362,0.27115113207555475
2023-07-05,AAPL,ORCL,0.3825676858934604,-1.5474753114966133,0.5099090639658485
2023-07-05,AAPL,CRM,0.5937453628158229,-3.0920874843620525,0.027144318580641473
2023-07-05,AAPL,CSCO,0.5632689390334351,-0.81616999116729,0.8143260501932316
2023-07-05,AAPL,QCOM,0.13528068187550646,-0.1952748075586458,0.9390825090259889
2023-07-05,MSFT,GOOG,0.9113415941197779,-1.8984706465943915,0.3327809085342426
2023-07-05,MSFT,META,0.3724072701500145,-2.137859182500368,0.22956614489277066
2023-07-05,MSFT,NVDA,0.29108126468983725,-2.2952379645370713,0.17350842286089424
2023-07-05,MSFT,AMD,0.540049161170889,-2.750545777583965,0.06569254254975768
2023-07-05,MSFT,INTC,0.5782860935925238,-1.0427214454672789,0.737365627001501
2023-07-05,MSFT,ADBE,0.6888529814872936,-1.9258576006544335,0.3199963421752251
2023-07-05,MSFT,ORCL,0.5712528228514182,-1.8640243181254401,0.34916976779823305
2023-07-05,MSFT,CRM,0.7246541108878113,-2.3510414640435657,0.15603381236340447
2023-07-05,MSFT,CSCO,0.9198562408977016,-1.1116032624352834,0.7104225458871546
2023-07-05,MSFT,QCOM,0.02220125660743505,-0.2935931353396121,0.9264068472265132
2023-07-05,GOOG,META,0.2679248103531847,-2.226781034263169,0.19666944506445344
2023-07-05,GOOG,NVDA,0.1596722373561965,-2.1039322519435286,0.2429363659369616
2023-07-05,GOOG,AMD,0.42432191729501295,-2.808462698480649,0.057075062999750126
2023-07-05,GOOG,INTC,0.6931976453186524,-2.311191717193089,0.16838382245536349
2023-07-05,GOOG,ADBE,0.592377430476903,-2.1500476525264207,0.22487185117824077
2023-07-05,GOOG,ORCL,0.2543258018104527,-1.9153203169178237,0.32488862715473105
2023-07-05,GOOG,CRM,0.565219044255188,-2.4107493439274625,0.13872544245940543
2023-07-05,GOOG,CSCO,0.20819555681878804,-1.549055096316748,0.5091201533781907
2023-07-05,GOOG,QCOM,0.35568435732733195,-1.1756841428733138,0.6839673555816294
2023-07-05,META,NVDA,0.70992416013246,-2.236830585488668,0.1931505796102701
2023-07-05,META,AMD,1.2695240786093107,-2.3203415760952066,0.16549130894078756
2023-07-05,META,INTC,1.2075963240499625,-0.7435491586830468,0.8351446418004617
2023-07-05,META,ADBE,1.5159972938039468,-1.5807861239711603,0.49323767414190184
2023-07-05,META,ORCL,1.3327975621729513,-1.7822620294224452,0.38930298072481606
2023-07-05,META,CRM,1.8217301724890742,-2.6801991805168575,0.07752779613105784
2023-07-05,META,CSCO,2.093121895798523,-1.2231385000906743,0.6635637631559694
2023-07-05,META,QCOM,0.0745714537129035,0.06921858074945138,0.9638955688950823
2023-07-05,NVDA,AMD,1.531668431762675,-1.075151861678,0.7248786661396605
2023-07-05,NVDA,INTC,1.128510526096346,-0.005642611421477028,0.9580629509832903
2023-07-05,NVDA,ADBE,1.8584229784899753,-1.760128347191949,0.40042869693950334
2023-07-05,NVDA,ORCL,2.1076882783808264,-2.1400329317151274,0.22872468922455508
2023-07-05,NVDA,CRM,2.0858105341707738,-1.9924214166609164,0.28990589839915515
2023-07-05,NVDA,CSCO,3.9403860746525696,-1.7896598910086743,0.3856072199360277
2023-07-05,NVDA,QCOM,-0.4733157240475214,-0.07232234275684474,0.9521265021494117
2023-07-05,AMD,INTC,1.1544108179848627,-1.7942296131471474,0.3833302705152636
2023-07-05,AMD,ADBE,1.2609969381991661,-2.655183207849244,0.08211973803208766
2023-07-05,AMD,ORCL,0.9030993431345444,-1.7069007809463905,0.42756054018376005
2023-07-05,AMD,CRM,1.2334964773124868,-2.690392870644947,0.07571552727232778
2023-07-05,AMD,CSCO,1.6506260343279704,-1.4469684182628595,0.559563447216991
2023-07-05,AMD,QCOM,0.5473813136740878,-0.46050492018521144,0.8994960075977037
2023-07-05,INTC,ADBE,0.6251654869043303,-2.8137321395366173,0.05633884482228927
2023-07-05,INTC,ORCL,0.16645848436972357,-2.275147961715315,0.1801085499941409
2023-07-05,INTC,CRM,0.4218287306477488,-2.4494729885921087,0.12825688705968408
2023-07-05,INTC,CSCO,0.22104295400059926,-2.2028661537585643,0.20520685349328255
2023-07-05,INTC,QCOM,0.7659107116447419,-1.9895890407087236,0.29115651608474896
2023-07-05,ADBE,ORCL,0.541638091459963,-1.784863101720602,0.3880022154154642
2023-07-05,ADBE,CRM,0.6537528303011348,-2.174576505711429,0.2156017537171695
2023-07-05,ADBE,CSCO,1.0104616498229495,-1.7997355212675645,0.38059300786084416
2023-07-05,ADBE,QCOM,0.6730741306049073,-0.30234015243218587,0.9251722420530767
2023-07-05,ORCL,CRM,0.7511039993716468,-1.3276501574827286,0.616429331991378
2023-07-05,ORCL,CSCO,1.9265619858657486,-2.227008207499499,0.1965894498340302
2023-07-05,ORCL,QCOM,-0.4037006402576411,-0.8795264304860756,0.7946398721233623
2023-07-05,CRM,CSCO,0.9454576778237314,-1.3802395894047275,0.5917119937975056
2023-07-05,CRM,QCOM,0.18733140301202447,-0.6803454475172239,0.8517750395852886
2023-07-05,CSCO,QCOM,-0.07187931355992767,-1.7862744021061443,0.38729704835181633
2023-08-03,AAPL,MSFT,0.7828653918904048,-2.6462096636490946,0.08381771933100607
2023-08-03,AAPL,GOOG,0.8933515539942549,-3.0334222711527903,0.031888883888428414
2023-08-03,AAPL,META,0.29883285585822705,-2.440240174923687,0.13069943122897576
2023-08-03,AAPL,NVDA,0.22584096657241645,-2.059318612244899,0.2611841297626005
2023-08-03,AAPL,AMD,0.4640559619034186,-2.3905779240151497,0.14441339839396938
2023-08-03,AAPL,INTC,0.8998571963943771,-2.278879158624127,0.17887036422102082
2023-08-03,AAPL,ADBE,0.5611630356182573,-1.8459958933369836,0.35787674245855355
2023-08-03,AAPL,ORCL,0.46546655185482655,-1.8180288490312153,0.37154831624865914
2023-08-03,AAPL,CRM,0.6391687210574294,-2.8015723269572277,0.05804952312076785
2023-08-03,AAPL,CSCO,0.8186301513327408,-1.3585964301711075,0.6019568085992982
2023-08-03,AAPL,QCOM,0.2879759545926651,0.04015866391888701,0.9617298305334483
2023-08-03,MSFT,GOOG,1.0422192709365472,-2.3812323293333533,0.14710365650675616
2023-08-03,MSFT,META,0.38169920598031803,-2.2018103452919306,0.20558906219767342
2023-08-03,MSFT,NVDA,0.3005051009308769,-2.3201302226305374,0.16555774062724582
2023-08-03,MSFT,AMD,0.582852396711564,-2.9607341653908477,0.03872762363544334
2023-08-03,MSFT,INTC,1.0424587089832862,-2.1790209669773315,0.2139475454369006
2023-08-03,MSFT,ADBE,0.6987377009323906,-2.0749410571704416,0.25470956035281833
2023-08-03,MSFT,ORCL,0.648591710133454,-2.226601093830977,0.196732822827343
2023-08-03,MSFT,CRM,0.7660494194117273,-2.689785719578068,0.07582252501290661
2023-08-03,MSFT,CSCO,1.2159951687894428,-1.6901074742940763,0.4362164760427889
2023-08-03,MSFT,QCOM,0.14535343728388744,-0.36192380334832147,0.9162646663945602
2023-08-03,GOOG,META,0.27814648313727613,-2.571167574355566,0.09910395679822187
2023-08-03,GOOG,NVDA,0.1917828886805168,-2.242242690729669,0.1912724214225559
2023-08-03,GOOG,AMD,0.4510338375170729,-2.4617137181814375,0.12506980358535086
2023-08-03,GOOG,INTC,0.9188689328789578,-2.8895298486047496,0.046579150996838244
2023-08-03,GOOG,ADBE,0.5510562563808993,-2.128025048548916,0.23339590270326666
2023-08-03,GOOG,ORCL,0.38739389170850425,-2.133164870511825,0.23138958673626264
2023-08-03,GOOG,CRM,0.5830600867176262,-2.3493668206741667,0.15653989022601222
2023-08-03,GOOG,CSCO,0.6033653686258829,-1.8049988538346828,0.3779827409314789
2023-08-03,GOOG,QCOM,0.3794991325878081,-0.7567216054228361,0.831505507220087
2023-08-03,META,NVDA,0.7382362093809838,-2.047214752334154,0.2662621939533022
2023-08-03,META,AMD,1.3863740065209447,-2.598838684056213,0.09323752545477587
2023-08-03,META,INTC,2.2166259384051905,-1.9358280488538744,0.3153986389826847
2023-08-03,META,ADBE,1.5960644720041797,-1.9652496896088523,0.30201459611931925
2023-08-03,META,ORCL,1.5536832665343918,-1.7704877073779326,0.39520900100533696
2023-08-03,META,CRM,1.9127912042211423,-3.397115626339765,0.011057593583595855
2023-08-03,META,CSCO,2.898634733957311,-1.6033988942169568,0.4818858831884362
2023-08-03,META,QCOM,0.31641761726043094,0.21257365462418906,0.9729580597717765
2023-08-03,NVDA,AMD,1.7028673409450963,-2.0010940857992594,0.286093586818509
2023-08-03,NVDA,INTC,2.710383799899014,-1.870725616585832,0.3459555032612853
2023-08-03,NVDA,ADBE,2.051690861658243,-2.3384940066475903,0.15985318651920621
2023-08-03,NVDA,ORCL,2.2470692811890514,-2.3836522928938626,0.1464036867625934
2023-08-03,NVDA,CRM,2.2832197969835146,-2.368272835709751,0.15089208803811133
2023-08-03,NVDA,CSCO,4.645714430569493,-2.3274584727500756,0.16326491831405393
2023-08-03,NVDA,QCOM,0.002080260904540776,0.3843585799950972,0.9809004914944046
2023-08-03,AMD,INTC,1.7564202425853772,-2.461689356894819,0.1250760886898502
2023-08-03,AMD,ADBE,1.1290908764517371,-1.8996390822334794,0.3322309168763594
2023-08-03,AMD,ORCL,0.9865488190283064,-2.429382923642886,0.13361442839591775
2023-08-03,AMD,CRM,1.2152456901490951,-2.627084823676304,0.08752758650953102
2023-08-03,AMD,CSCO,2.0399419485868657,-2.0824677357661296,0.25162259760779615
2023-08-03,AMD,QCOM,0.7228261513769497,-0.49440445564531443,0.8931038119071382
2023-08-03,INTC,ADBE,0.512369109594582,-3.246973231888666,0.017421682881779175
2023-08-03,INTC,ORCL,0.3478625816207276,-3.1651772347566642,0.022090931802434738
2023-08-03,INTC,CRM,0.43661194815989146,-2.5211603675582612,0.1104102987199016
2023-08-03,INTC,CSCO,0.7383613476623445,-2.6464388554077978,0.0837740140076903
2023-08-03,INTC,QCOM,0.6132617553623513,-1.146235895008866,0.6962860049209549
2023-08-03,ADBE,ORCL,0.7567440056569872,-2.3449851082728794,0.1578693978590593
2023-08-03,ADBE,CRM,0.7952348525513816,-1.9567044248352055,0.3058731899007142
2023-08-03,ADBE,CSCO,1.6154740805392356,-2.5487279693767126,0.10406379495834472
2023-08-03,ADBE,QCOM,0.8473222380037164,0.2732798078576118,0.976084815228121
2023-08-03,ORCL,CRM,0.858590474915611,-1.9329727255752989,0.31671216906502514
2023-08-03,ORCL,CSCO,2.094633594348613,-2.494249657438683,0.11687972175402472
2023-08-03,ORCL,QCOM,-0.12940404205851,-0.5134244568252009,0.8893700735239684
2023-08-03,CRM,CSCO,1.3387199318526997,-1.6894717212438042,0.4365449634661363
2023-08-03,CRM,QCOM,0.2740505918024813,-0.5632134654862104,0.8790795313769131
2023-08-03,CSCO,QCOM,0.10215866976140023,-1.2182863142330822,0.6656803521949379
2023-09-01,AAPL,MSFT,0.7761674760773107,-2.9952726971849954,0.03533823548158976
2023-09-01,AAPL,GOOG,0.8404050417082707,-2.7977099675999386,0.05860162820342687
2023-09-01,AAPL,META,0.2946517858191371,-2.6865431685193037,0.07639597642691297
2023-09-01,AAPL,NVDA,0.22832248092718738,-2.706281244296594,0.07295763218434623
2023-09-01,AAPL,AMD,0.4711171728577845,-2.414258716270863,0.13775236729193757
2023-09-01,AAPL,INTC,0.9666474368203899,-2.5480221301942807,0.10422278818246489
2023-09-01,AAPL,ADBE,0.5165538043472406,-1.7562384109727747,0.40239416823547286
2023-09-01,AAPL,ORCL,0.5084870166815378,-2.0874387688850073,0.2495954411309576
2023-09-01,AAPL,CRM,0.645966948428629,-3.3747392030197516,0.011850750658647746
2023-09-01,AAPL,CSCO,0.8779138918849749,-1.5443038894950578,0.511492207107976
2023-09-01,AAPL,QCOM,0.12818889290474866,-0.5635923176459895,0.8789983070440948
2023-09-01,MSFT,GOOG,1.0245447439872883,-2.527572245252181,0.10890900466528403
2023-09-01,MSFT,META,0.3770575357373904,-2.1560130508581774,0.22259554259786019
2023-09-01,MSFT,NVDA,0.29908727799326673,-2.6986984170546986,0.07426377067710777
2023-09-01,MSFT,AMD,0.6045733555866515,-2.9951166889416836,0.03535296355381207
2023-09-01,MSFT,INTC,1.18763169230481,-2.23728797978523,0.19299139252321434
2023-09-01,MSFT,ADBE,0.6628788222572086,-1.7562342998975307,0.4023962469942342
2023-09-01,MSFT,ORCL,0.6852111190351158,-2.6419427217361844,0.08463464066041398
2023-09-01,MSFT,CRM,0.785447572056819,-2.710562925997383,0.0722281896593061
2023-09-01,MSFT,CSCO,1.2392250182939177,-1.4422390449017382,0.5618671710839866
2023-09-01,MSFT,QCOM,-0.03862860321478635,-0.6141490987725725,0.867752751908647
2023-09-01,GOOG,META,0.3074656827102302,-2.1570444182195336,0.22220340640834585
2023-09-01,GOOG,NVDA,0.22999728774849648,-2.630812574628285,0.0867946714468108
2023-09-01,GOOG,AMD,0.4828333103006655,-1.920058012486479,0.3226848136682068
2023-09-01,GOOG,INTC,1.0347880008832095,-3.067222358239055,0.029075907014318593
2023-09-01,GOOG,ADBE,0.5652292933011707,-2.1396915007573356,0.22885673473441304
2023-09-01,GOOG,ORCL,0.5163432186531225,-2.171428359539543,0.21677822190801804
2023-09-01,GOOG,CRM,0.6359096163993482,-2.408996920060476,0.13921317956433266
2023-09-01,GOOG,CSCO,0.9023311698566929,-1.8598419249786595,0.351182005736119
2023-09-01,GOOG,QCOM,-0.0322383354888849,-0.530502648729625,0.8859254143185057
2023-09-01,META,NVDA,0.7457291389630022,-2.647519187975978,0.08356824068217772
2023-09-01,META,AMD,1.4991244263001366,-2.740973614035004,0.06721242327757342
2023-09-01,META,INTC,2.813678554291416,-2.428418944991458,0.13387547930562743
2023-09-01,META,ADBE,1.630627361046808,-1.721339958012665,0.42015238005231953
2023-09-01,META,ORCL,1.6593954912749183,-2.0060621285289177,0.28392140921550163
2023-09-01,META,CRM,2.0155137369703855,-3.10197840898373,0.026407123382446576
2023-09-01,META,CSCO,3.0443123317589986,-1.686637952633543,0.4380098216313858
2023-09-01,META,QCOM,0.23076489620402724,-0.12717972962091462,0.9466631293179214
2023-09-01,NVDA,AMD,1.9016358043134542,-2.8950876653070567,0.0459222244760506
2023-09-01,NVDA,INTC,3.7155922835148996,-2.9207519588698063,0.04298749909317637
2023-09-01,NVDA,ADBE,2.1826211080792444,-2.8242042802392526,0.05489867063446044
2023-09-01,NVDA,ORCL,2.329210811996333,-2.4151736547122953,0.1374994754438349
2023-09-01,NVDA,CRM,2.469403864570205,-2.462402023145005,0.12489231895888381
2023-09-01,NVDA,CSCO,4.636008964229643,-2.204926665959069,0.20446222310170797
2023-09-01,NVDA,QCOM,0.17547379285724027,0.16533694718347872,0.9702490468760626
2023-09-01,AMD,INTC,1.8480913866940547,-2.617916713240556,0.0893504974110052
2023-09-01,AMD,ADBE,1.0171207745409592,-2.0904758616271204,0.24836151111170135
2023-09-01,AMD,ORCL,1.060586187261213,-3.1144270763316855,0.025503779952037557
2023-09-01,AMD,CRM,1.2203299069823208,-2.8892195083507914,0.046616060769241505
2023-09-01,AMD,CSCO,2.0409826544292913,-1.7619605182866533,0.39950397875347177
2023-09-01,AMD,QCOM,0.43945870581234847,-0.9321114823704741,0.7772138327606584
2023-09-01,INTC,ADBE,0.47244518945840486,-3.3612842370185625,0.012351657668590935
2023-09-01,INTC,ORCL,0.44737120430807464,-3.6506993016387512,0.004862546624857716
2023-09-01,INTC,CRM,0.46238640631268285,-2.463154701773172,0.12469844513630818
2023-09-01,INTC,CSCO,0.8978291146540753,-2.50442645433838,0.11440103209288416
2023-09-01,INTC,QCOM,0.3171885989807281,-0.6304106266258006,0.8639613625983387
2023-09-01,ADBE,ORCL,0.9211234795516288,-3.0557240199964846,0.03000809771278201
2023-09-01,ADBE,CRM,0.8895336165978542,-1.1006519626074724,0.714811839986291
2023-09-01,ADBE,CSCO,1.895683169625202,-2.7310967985513854,0.0688100054490683
2023-09-01,ADBE,QCOM,0.5539302642793976,0.5664661149356974,0.9867592401217884
2023-09-01,ORCL,CRM,0.9422326777162588,-1.627058606577567,0.4690307276009169
2023-09-01,ORCL,CSCO,1.9994167215056229,-2.2299822978301536,0.19554409395063072
2023-09-01,ORCL,QCOM,0.07507265276921993,-0.3469830621452054,0.9185815067933804
2023-09-01,CRM,CSCO,1.3623511985476164,-1.4470340338304264,0.5595314606254101
2023-09-01,CRM,QCOM,0.09850069659304814,-0.7371582853613907,0.8368885493273442
2023-09-01,CSCO,QCOM,0.19033232361458147,-0.4891015435987099,0.8941257678387562
2023-10-03,AAPL,MSFT,0.7841172985374465,-3.11019150467266,0.025808107341871663
2023-10-03,AAPL,GOOG,0.7510786874421655,-2.168878243463912,0.21773408419347096
2023-10-03,AAPL,META,0.28742785371977925,-2.508165500409968,0.11350019046619292
2023-10-03,AAPL,NVDA,0.24493480397268055,-2.4569500415503147,0.12630318838890792
2023-10-03,AAPL,AMD,0.4830026899486674,-2.5565485410551956,0.10231439127139091
2023-10-03,AAPL,INTC,0.8509668517876661,-2.3359301795784004,0.16064142443078455
2023-10-03,AAPL,ADBE,0.5003741630656038,-1.5518791302859893,0.5077094114797372
2023-10-03,AAPL,ORCL,0.5859056504154854,-2.631029724932021,0.0867521243670144
2023-10-03,AAPL,CRM,0.662262831626466,-3.344976370388631,0.012983892709438513
2023-10-03,AAPL,CSCO,0.984738549268429,-1.6204398483900455,0.47249870968915464
2023-10-03,AAPL,QCOM,0.03802863889046548,-1.2575570887417793,0.6483595523914408
2023-10-03,MSFT,GOOG,0.9427625608431877,-2.3548905028007523,0.15487491685779825
2023-10-03,MSFT,META,0.3677723321381609,-2.0304961301208033,0.27336372003223136
2023-10-03,MSFT,NVDA,0.3122016330692766,-2.913445000712318,0.043806717229425036
2023-10-03,MSFT,AMD,0.6139383494685327,-2.8261086033703093,0.054640033809163845
2023-10-03,MSFT,INTC,1.0715048398856388,-2.2704306385092146,0.18168206253146274
2023-10-03,MSFT,ADBE,0.6387727175948252,-1.5919704886621113,0.48762574826577276
2023-10-03,MSFT,ORCL,0.7568394123608324,-3.1726036833170674,0.021626268660553748
2023-10-03,MSFT,CRM,0.7953318549195709,-2.6156237975455734,0.08981094888848068
2023-10-03,MSFT,CSCO,1.325122786864529,-1.7185412792420853,0.42158565881909477
2023-10-03,MSFT,QCOM,-0.1329695268494383,-1.0452322699197008,0.7364116430343173
2023-10-03,GOOG,META,0.33536990467134886,-2.105040191141231,0.2424927511856162
2023-10-03,GOOG,NVDA,0.28147393271431054,-2.899008695787625,0.045463394161455464
2023-10-03,GOOG,AMD,0.5322780032279654,-1.664109783543495,0.44969254994642516
2023-10-03,GOOG,INTC,1.0728484806690253,-3.2505701527307402,0.017237847206133035
2023-10-03,GOOG,ADBE,0.6303669634756259,-2.659583039126754,0.0812970642719712
2023-10-03,GOOG,ORCL,0.6735769262480155,-2.53389447649329,0.10744369475826826
2023-10-03,GOOG,CRM,0.7227811676130297,-1.8672844275245448,0.34760453531978486
2023-10-03,GOOG,CSCO,1.2445934691476794,-2.2535244882454974,0.18739539817948558
2023-10-03,GOOG,QCOM,-0.29789834538349924,-1.0541905510282321,0.7329904048110367
2023-10-03,META,NVDA,0.8118751743127881,-3.179079418904401,0.021228032346877777
2023-10-03,META,AMD,1.5575202882504078,-2.4063625352822697,0.13994867706788244
2023-10-03,META,INTC,2.6609845470656226,-1.7330254026231715,0.414182116079278
2023-10-03,META,ADBE,1.645461518115493,-1.7598550133946438,0.4005667082096481
2023-10-03,META,ORCL,1.9178102561830097,-2.681432283150726,0.07730677435688625
2023-10-03,META,CRM,2.099471316519507,-2.6964560411248693,0.0746535390120637
2023-10-03,META,CSCO,3.482744077302412,-2.0096608944374457,0.2823532651413826
2023-10-03,META,QCOM,-0.1317141872694857,-0.570816696330472,0.8774408556110979
2023-10-03,NVDA,AMD,1.9020343417123478,-2.3030299931401643,0.1709926006320432
2023-10-03,NVDA,INTC,3.375621379385005,-2.5473191119768304,0.1043813277864381
2023-10-03,NVDA,ADBE,2.078444679576691,-1.8738561342229256,0.3444581688415662
2023-10-03,NVDA,ORCL,2.4381552053753204,-2.918901556015176,0.0431937416185732
2023-10-03,NVDA,CRM,2.4315918774946588,-2.610721901256239,0.09080145488143548
2023-10-03,NVDA,CSCO,4.673078084533895,-2.2846196368433613,0.17697643527310064
2023-10-03,NVDA,QCOM,0.05995154981830483,-1.1511405512556774,0.6942530789430679
2023-10-03,AMD,INTC,1.5734254196436788,-2.163089044946696,0.21991360415558914
2023-10-03,AMD,ADBE,0.9402973441260641,-2.0371592253739452,0.2705213962128883
2023-10-03,AMD,ORCL,1.1582087445830198,-3.0672699311067855,0.029072102152437423
2023-10-03,AMD,CRM,1.2146521831949797,-2.706093724411657,0.0729897115990122
2023-10-03,AMD,CSCO,2.1139395392739155,-1.8403330767277686,0.3606291562324222
2023-10-03,AMD,QCOM,0.31650080337066167,-1.277781567587276,0.6392749892624485
2023-10-03,INTC,ADBE,0.5172461791602601,-3.38895194896894,0.011341314378788417
2023-10-03,INTC,ORCL,0.5576601322087975,-3.274338408442289,0.016065247824231604
2023-10-03,INTC,CRM,0.5261699914841365,-2.4812564271877133,0.12010169793066605
2023-10-03,INTC,CSCO,1.1418934864770787,-2.7269190948020516,0.0694947988903498
2023-10-03,INTC,QCOM,0.0999873511465934,-1.3887610009326725,0.58765221835407
2023-10-03,ADBE,ORCL,1.0535009941354982,-2.1529936103448835,0.2237459695172873
2023-10-03,ADBE,CRM,0.9481203266218136,-1.4635424279351503,0.5514631671398157
2023-10-03,ADBE,CSCO,2.142873053271835,-2.67640734073924,0.078210560083207
2023-10-03,ADBE,QCOM,0.2501499968895123,-0.9881648677742555,0.7575563813315451
2023-10-03,ORCL,CRM,0.8947515397764816,-2.7594310068269334,0.06430649610185298
2023-10-03,ORCL,CSCO,1.8812292465065903,-2.1664426996924733,0.21864940429990026
2023-10-03,ORCL,QCOM,0.04975765276905714,-2.375258785968876,0.14884152900305114
2023-10-03,CRM,CSCO,1.4257674166297547,-1.5149999425984282,0.5260784632522035
2023-10-03,CRM,QCOM,0.02217974066739037,-1.2772117808705923,0.6395324058592025
2023-10-03,CSCO,QCOM,0.13360884768479261,-1.9769467892444332,0.2967716940229316
2023-11-01,AAPL,MSFT,0.7877850466244201,-3.469398785045043,0.008808670100407787
2023-11-01,AAPL,GOOG,0.6787950062587152,-2.17088650794553,0.21698110913567442
2023-11-01,AAPL,META,0.28442968510143884,-3.116107428730554,0.025383903970732466
2023-11-01,AAPL,NVDA,0.2665848543114155,-3.3655748288651037,0.012189922446019538
2023-11-01,AAPL,AMD,0.5531756183572785,-4.471300709309722,0.0002215016787641747
2023-11-01,AAPL,INTC,0.8244593064076847,-2.3578936158205197,0.15397486393671467
2023-11-01,AAPL,ADBE,0.47853077024133905,-1.4011609108740806,0.5817194368817896
2023-11-01,AAPL,ORCL,0.7132370092743172,-2.895762535144249,0.045842980613842
2023-11-01,AAPL,CRM,0.6660955673094932,-3.203205598322953,0.01979987480742981
